solver,nprocs,topology,nx_global,ny_global,nx_local,ny_local,iteration,kernel_walltime_seconds
manual_kernel,16,4x4,32770,8194,8194,2050,19,0.005932703
manual_kernel,16,4x4,32770,8194,8194,2050,20,0.006323021
manual_kernel,16,4x4,32770,8194,8194,2050,21,0.005961372
manual_kernel,16,4x4,32770,8194,8194,2050,22,0.005972092
manual_kernel,16,4x4,32770,8194,8194,2050,23,0.005965820
manual_kernel,16,4x4,32770,8194,8194,2050,24,0.005975707
manual_kernel,16,4x4,32770,8194,8194,2050,25,0.005964125
manual_kernel,16,4x4,32770,8194,8194,2050,26,0.006010584
manual_kernel,16,4x4,32770,8194,8194,2050,27,0.006016921
manual_kernel,16,4x4,32770,8194,8194,2050,28,0.006004315
manual_kernel,16,4x4,32770,8194,8194,2050,29,0.005999131
manual_kernel,16,4x4,32770,8194,8194,2050,30,0.006406347
manual_kernel,16,4x4,32770,8194,8194,2050,31,0.006007995
manual_kernel,16,4x4,32770,8194,8194,2050,32,0.006004728
manual_kernel,16,4x4,32770,8194,8194,2050,33,0.005998745
manual_kernel,16,4x4,32770,8194,8194,2050,34,0.005988153
manual_kernel,16,4x4,32770,8194,8194,2050,35,0.005989498
manual_kernel,16,4x4,32770,8194,8194,2050,36,0.006000696
manual_kernel,16,4x4,32770,8194,8194,2050,37,0.005984346
manual_kernel,16,4x4,32770,8194,8194,2050,38,0.006019768
manual_kernel,16,4x4,32770,8194,8194,2050,39,0.005999929
manual_kernel,16,4x4,32770,8194,8194,2050,40,0.006388683
manual_kernel,16,4x4,32770,8194,8194,2050,41,0.005991160
manual_kernel,16,4x4,32770,8194,8194,2050,42,0.005998329
manual_kernel,16,4x4,32770,8194,8194,2050,43,0.006002747
manual_kernel,16,4x4,32770,8194,8194,2050,44,0.006089816
manual_kernel,16,4x4,32770,8194,8194,2050,45,0.006071577
manual_kernel,16,4x4,32770,8194,8194,2050,46,0.006083833
manual_kernel,16,4x4,32770,8194,8194,2050,47,0.006012763
manual_kernel,16,4x4,32770,8194,8194,2050,48,0.006007579
manual_kernel,16,4x4,32770,8194,8194,2050,49,0.006011770
manual_kernel,16,4x4,32770,8194,8194,2050,50,0.006403759
manual_kernel,16,4x4,32770,8194,8194,2050,51,0.005924997
manual_kernel,16,4x4,32770,8194,8194,2050,52,0.005912092
manual_kernel,16,4x4,32770,8194,8194,2050,53,0.005901215
manual_kernel,16,4x4,32770,8194,8194,2050,54,0.005901924
manual_kernel,16,4x4,32770,8194,8194,2050,55,0.005896837
manual_kernel,16,4x4,32770,8194,8194,2050,56,0.005903709
manual_kernel,16,4x4,32770,8194,8194,2050,57,0.005890719
manual_kernel,16,4x4,32770,8194,8194,2050,58,0.005888677
manual_kernel,16,4x4,32770,8194,8194,2050,59,0.005887324
manual_kernel,16,4x4,32770,8194,8194,2050,60,0.006350924
manual_kernel,16,4x4,32770,8194,8194,2050,61,0.005938394
manual_kernel,16,4x4,32770,8194,8194,2050,62,0.005948601
manual_kernel,16,4x4,32770,8194,8194,2050,63,0.005962235
manual_kernel,16,4x4,32770,8194,8194,2050,64,0.005939034
manual_kernel,16,4x4,32770,8194,8194,2050,65,0.005946778
manual_kernel,16,4x4,32770,8194,8194,2050,66,0.005962109
manual_kernel,16,4x4,32770,8194,8194,2050,67,0.005980156
manual_kernel,16,4x4,32770,8194,8194,2050,68,0.005984860
manual_kernel,16,4x4,32770,8194,8194,2050,69,0.005994491
manual_kernel,16,4x4,32770,8194,8194,2050,70,0.006406284
manual_kernel,16,4x4,32770,8194,8194,2050,71,0.005991225
manual_kernel,16,4x4,32770,8194,8194,2050,72,0.005993912
manual_kernel,16,4x4,32770,8194,8194,2050,73,0.005990775
manual_kernel,16,4x4,32770,8194,8194,2050,74,0.005973497
manual_kernel,16,4x4,32770,8194,8194,2050,75,0.005962010
manual_kernel,16,4x4,32770,8194,8194,2050,76,0.006065433
manual_kernel,16,4x4,32770,8194,8194,2050,77,0.006107065
manual_kernel,16,4x4,32770,8194,8194,2050,78,0.006016506
manual_kernel,16,4x4,32770,8194,8194,2050,79,0.006006875
manual_kernel,16,4x4,32770,8194,8194,2050,80,0.006406415
manual_kernel,16,4x4,32770,8194,8194,2050,81,0.005968761
manual_kernel,16,4x4,32770,8194,8194,2050,82,0.005967449
manual_kernel,16,4x4,32770,8194,8194,2050,83,0.005951096
manual_kernel,16,4x4,32770,8194,8194,2050,84,0.005926173
manual_kernel,16,4x4,32770,8194,8194,2050,85,0.005931644
manual_kernel,16,4x4,32770,8194,8194,2050,86,0.005939388
manual_kernel,16,4x4,32770,8194,8194,2050,87,0.005976891
manual_kernel,16,4x4,32770,8194,8194,2050,88,0.005946077
manual_kernel,16,4x4,32770,8194,8194,2050,89,0.005941156
manual_kernel,16,4x4,32770,8194,8194,2050,90,0.006400462
manual_kernel,16,4x4,32770,8194,8194,2050,91,0.006001852
manual_kernel,16,4x4,32770,8194,8194,2050,92,0.006003163
manual_kernel,16,4x4,32770,8194,8194,2050,93,0.006017627
manual_kernel,16,4x4,32770,8194,8194,2050,94,0.006030266
manual_kernel,16,4x4,32770,8194,8194,2050,95,0.005973660
manual_kernel,16,4x4,32770,8194,8194,2050,96,0.005945565
manual_kernel,16,4x4,32770,8194,8194,2050,97,0.005940861
manual_kernel,16,4x4,32770,8194,8194,2050,98,0.005950782
manual_kernel,16,4x4,32770,8194,8194,2050,99,0.005937117
manual_kernel,16,4x4,32770,8194,8194,2050,100,0.006341936
manual_kernel,16,4x4,32770,8194,8194,2050,101,0.005954076
manual_kernel,16,4x4,32770,8194,8194,2050,102,0.005929342
manual_kernel,16,4x4,32770,8194,8194,2050,103,0.005949869
manual_kernel,16,4x4,32770,8194,8194,2050,104,0.006015515
manual_kernel,16,4x4,32770,8194,8194,2050,105,0.006005402
manual_kernel,16,4x4,32770,8194,8194,2050,106,0.005998107
manual_kernel,16,4x4,32770,8194,8194,2050,107,0.005960093
manual_kernel,16,4x4,32770,8194,8194,2050,108,0.005996667
manual_kernel,16,4x4,32770,8194,8194,2050,109,0.006002107
manual_kernel,16,4x4,32770,8194,8194,2050,110,0.006404686
manual_kernel,16,4x4,32770,8194,8194,2050,111,0.005991420
manual_kernel,16,4x4,32770,8194,8194,2050,112,0.005997531
manual_kernel,16,4x4,32770,8194,8194,2050,113,0.005986940
manual_kernel,16,4x4,32770,8194,8194,2050,114,0.006009244
manual_kernel,16,4x4,32770,8194,8194,2050,115,0.006004410
manual_kernel,16,4x4,32770,8194,8194,2050,116,0.005943165
manual_kernel,16,4x4,32770,8194,8194,2050,117,0.005948125
manual_kernel,16,4x4,32770,8194,8194,2050,118,0.005949981
manual_kernel,16,4x4,32770,8194,8194,2050,119,0.005945021
manual_kernel,16,4x4,32770,8194,8194,2050,120,0.006337965
manual_kernel,16,4x4,32770,8194,8194,2050,121,0.005956701
manual_kernel,16,4x4,32770,8194,8194,2050,122,0.005967485
manual_kernel,16,4x4,32770,8194,8194,2050,123,0.005960093
manual_kernel,16,4x4,32770,8194,8194,2050,124,0.005973469
manual_kernel,16,4x4,32770,8194,8194,2050,125,0.005973180
manual_kernel,16,4x4,32770,8194,8194,2050,126,0.005982396
manual_kernel,16,4x4,32770,8194,8194,2050,127,0.005963740
manual_kernel,16,4x4,32770,8194,8194,2050,128,0.005954429
manual_kernel,16,4x4,32770,8194,8194,2050,129,0.005977307
manual_kernel,16,4x4,32770,8194,8194,2050,130,0.006360215
manual_kernel,16,4x4,32770,8194,8194,2050,131,0.005998363
manual_kernel,16,4x4,32770,8194,8194,2050,132,0.006012730
manual_kernel,16,4x4,32770,8194,8194,2050,133,0.006024219
manual_kernel,16,4x4,32770,8194,8194,2050,134,0.006031418
manual_kernel,16,4x4,32770,8194,8194,2050,135,0.006040090
manual_kernel,16,4x4,32770,8194,8194,2050,136,0.006040793
manual_kernel,16,4x4,32770,8194,8194,2050,137,0.006003355
manual_kernel,16,4x4,32770,8194,8194,2050,138,0.006031126
manual_kernel,16,4x4,32770,8194,8194,2050,139,0.006017881
manual_kernel,16,4x4,32770,8194,8194,2050,140,0.006415406
manual_kernel,16,4x4,32770,8194,8194,2050,141,0.006011352
manual_kernel,16,4x4,32770,8194,8194,2050,142,0.006020248
manual_kernel,16,4x4,32770,8194,8194,2050,143,0.006000313
manual_kernel,16,4x4,32770,8194,8194,2050,144,0.005978396
manual_kernel,16,4x4,32770,8194,8194,2050,145,0.005985341
manual_kernel,16,4x4,32770,8194,8194,2050,146,0.006015610
manual_kernel,16,4x4,32770,8194,8194,2050,147,0.006018139
manual_kernel,16,4x4,32770,8194,8194,2050,148,0.005990555
manual_kernel,16,4x4,32770,8194,8194,2050,149,0.006000667
manual_kernel,16,4x4,32770,8194,8194,2050,150,0.006410926
manual_kernel,16,4x4,32770,8194,8194,2050,151,0.006006715
manual_kernel,16,4x4,32770,8194,8194,2050,152,0.006009500
manual_kernel,16,4x4,32770,8194,8194,2050,153,0.006011642
manual_kernel,16,4x4,32770,8194,8194,2050,154,0.006055161
manual_kernel,16,4x4,32770,8194,8194,2050,155,0.006066233
manual_kernel,16,4x4,32770,8194,8194,2050,156,0.006060889
manual_kernel,16,4x4,32770,8194,8194,2050,157,0.006077337
manual_kernel,16,4x4,32770,8194,8194,2050,158,0.006039803
manual_kernel,16,4x4,32770,8194,8194,2050,159,0.006047866
manual_kernel,16,4x4,32770,8194,8194,2050,160,0.006443468
manual_kernel,16,4x4,32770,8194,8194,2050,161,0.006071609
manual_kernel,16,4x4,32770,8194,8194,2050,162,0.006083000
manual_kernel,16,4x4,32770,8194,8194,2050,163,0.006063897
manual_kernel,16,4x4,32770,8194,8194,2050,164,0.006071289
manual_kernel,16,4x4,32770,8194,8194,2050,165,0.006080760
manual_kernel,16,4x4,32770,8194,8194,2050,166,0.006074426
manual_kernel,16,4x4,32770,8194,8194,2050,167,0.006055385
manual_kernel,16,4x4,32770,8194,8194,2050,168,0.006054040
manual_kernel,16,4x4,32770,8194,8194,2050,169,0.006020763
manual_kernel,16,4x4,32770,8194,8194,2050,170,0.006422158
manual_kernel,16,4x4,32770,8194,8194,2050,171,0.006049786
manual_kernel,16,4x4,32770,8194,8194,2050,172,0.006034426
manual_kernel,16,4x4,32770,8194,8194,2050,173,0.006039738
manual_kernel,16,4x4,32770,8194,8194,2050,174,0.006011418
manual_kernel,16,4x4,32770,8194,8194,2050,175,0.006007995
manual_kernel,16,4x4,32770,8194,8194,2050,176,0.006000507
manual_kernel,16,4x4,32770,8194,8194,2050,177,0.005999290
manual_kernel,16,4x4,32770,8194,8194,2050,178,0.005996796
manual_kernel,16,4x4,32770,8194,8194,2050,179,0.005995387
manual_kernel,16,4x4,32770,8194,8194,2050,180,0.006337080
manual_kernel,16,4x4,32770,8194,8194,2050,181,0.005956164
manual_kernel,16,4x4,32770,8194,8194,2050,182,0.005974748
manual_kernel,16,4x4,32770,8194,8194,2050,183,0.006006620
manual_kernel,16,4x4,32770,8194,8194,2050,184,0.006017786
manual_kernel,16,4x4,32770,8194,8194,2050,185,0.006013147
manual_kernel,16,4x4,32770,8194,8194,2050,186,0.006020027
manual_kernel,16,4x4,32770,8194,8194,2050,187,0.006011323
manual_kernel,16,4x4,32770,8194,8194,2050,188,0.006016855
manual_kernel,16,4x4,32770,8194,8194,2050,189,0.006036282
manual_kernel,16,4x4,32770,8194,8194,2050,190,0.006416110
manual_kernel,16,4x4,32770,8194,8194,2050,191,0.006024440
manual_kernel,16,4x4,32770,8194,8194,2050,192,0.006042778
manual_kernel,16,4x4,32770,8194,8194,2050,193,0.006043066
manual_kernel,16,4x4,32770,8194,8194,2050,194,0.006037273
manual_kernel,16,4x4,32770,8194,8194,2050,195,0.006031994
manual_kernel,16,4x4,32770,8194,8194,2050,196,0.006046745
manual_kernel,16,4x4,32770,8194,8194,2050,197,0.006030202
manual_kernel,16,4x4,32770,8194,8194,2050,198,0.006038746
manual_kernel,16,4x4,32770,8194,8194,2050,199,0.006039867
manual_kernel,16,4x4,32770,8194,8194,2050,200,0.006425707
manual_kernel,16,2x8,32770,8194,16386,1026,1,0.007848925
manual_kernel,16,2x8,32770,8194,16386,1026,2,0.005939589
manual_kernel,16,2x8,32770,8194,16386,1026,3,0.005929869
manual_kernel,16,2x8,32770,8194,16386,1026,4,0.005921276
manual_kernel,16,2x8,32770,8194,16386,1026,5,0.005912126
manual_kernel,16,2x8,32770,8194,16386,1026,6,0.005890982
manual_kernel,16,2x8,32770,8194,16386,1026,7,0.005901854
manual_kernel,16,2x8,32770,8194,16386,1026,8,0.005899902
manual_kernel,16,2x8,32770,8194,16386,1026,9,0.005911230
manual_kernel,16,2x8,32770,8194,16386,1026,10,0.006374636
manual_kernel,16,2x8,32770,8194,16386,1026,11,0.005907134
manual_kernel,16,2x8,32770,8194,16386,1026,12,0.005923354
manual_kernel,16,2x8,32770,8194,16386,1026,13,0.005922041
manual_kernel,16,2x8,32770,8194,16386,1026,14,0.005908571
manual_kernel,16,2x8,32770,8194,16386,1026,15,0.005911419
manual_kernel,16,2x8,32770,8194,16386,1026,16,0.005894653
manual_kernel,16,2x8,32770,8194,16386,1026,17,0.005901039
manual_kernel,16,2x8,32770,8194,16386,1026,18,0.005884347
manual_kernel,16,2x8,32770,8194,16386,1026,19,0.005895516
manual_kernel,16,2x8,32770,8194,16386,1026,20,0.006292911
manual_kernel,16,2x8,32770,8194,16386,1026,21,0.005878012
manual_kernel,16,2x8,32770,8194,16386,1026,22,0.005894266
manual_kernel,16,2x8,32770,8194,16386,1026,23,0.005885949
manual_kernel,16,2x8,32770,8194,16386,1026,24,0.005924357
manual_kernel,16,2x8,32770,8194,16386,1026,25,0.005945593
manual_kernel,16,2x8,32770,8194,16386,1026,26,0.005979458
manual_kernel,16,2x8,32770,8194,16386,1026,27,0.005974947
manual_kernel,16,2x8,32770,8194,16386,1026,28,0.005937947
manual_kernel,16,2x8,32770,8194,16386,1026,29,0.005933275
manual_kernel,16,2x8,32770,8194,16386,1026,30,0.006354168
manual_kernel,16,2x8,32770,8194,16386,1026,31,0.005950234
manual_kernel,16,2x8,32770,8194,16386,1026,32,0.005946043
manual_kernel,16,2x8,32770,8194,16386,1026,33,0.005960827
manual_kernel,16,2x8,32770,8194,16386,1026,34,0.005950949
manual_kernel,16,2x8,32770,8194,16386,1026,35,0.005941028
manual_kernel,16,2x8,32770,8194,16386,1026,36,0.005936605
manual_kernel,16,2x8,32770,8194,16386,1026,37,0.006044599
manual_kernel,16,2x8,32770,8194,16386,1026,38,0.006039766
manual_kernel,16,2x8,32770,8194,16386,1026,39,0.006030808
manual_kernel,16,2x8,32770,8194,16386,1026,40,0.006399242
manual_kernel,16,2x8,32770,8194,16386,1026,41,0.006016473
manual_kernel,16,2x8,32770,8194,16386,1026,42,0.006018807
manual_kernel,16,2x8,32770,8194,16386,1026,43,0.006016088
manual_kernel,16,2x8,32770,8194,16386,1026,44,0.006016408
manual_kernel,16,2x8,32770,8194,16386,1026,45,0.006004089
manual_kernel,16,2x8,32770,8194,16386,1026,46,0.005943802
manual_kernel,16,2x8,32770,8194,16386,1026,47,0.005923132
manual_kernel,16,2x8,32770,8194,16386,1026,48,0.005910459
manual_kernel,16,2x8,32770,8194,16386,1026,49,0.005926845
manual_kernel,16,2x8,32770,8194,16386,1026,50,0.006342028
manual_kernel,16,2x8,32770,8194,16386,1026,51,0.005916796
manual_kernel,16,2x8,32770,8194,16386,1026,52,0.005917085
manual_kernel,16,2x8,32770,8194,16386,1026,53,0.005922653
manual_kernel,16,2x8,32770,8194,16386,1026,54,0.005925437
manual_kernel,16,2x8,32770,8194,16386,1026,55,0.005925117
manual_kernel,16,2x8,32770,8194,16386,1026,56,0.005905791
manual_kernel,16,2x8,32770,8194,16386,1026,57,0.005903198
manual_kernel,16,2x8,32770,8194,16386,1026,58,0.006031995
manual_kernel,16,2x8,32770,8194,16386,1026,59,0.006022041
manual_kernel,16,2x8,32770,8194,16386,1026,60,0.006428972
manual_kernel,16,2x8,32770,8194,16386,1026,61,0.006030907
manual_kernel,16,2x8,32770,8194,16386,1026,62,0.006028377
manual_kernel,16,2x8,32770,8194,16386,1026,63,0.006029945
manual_kernel,16,2x8,32770,8194,16386,1026,64,0.006040698
manual_kernel,16,2x8,32770,8194,16386,1026,65,0.006019995
manual_kernel,16,2x8,32770,8194,16386,1026,66,0.006029114
manual_kernel,16,2x8,32770,8194,16386,1026,67,0.006038518
manual_kernel,16,2x8,32770,8194,16386,1026,68,0.006063065
manual_kernel,16,2x8,32770,8194,16386,1026,69,0.006069081
manual_kernel,16,2x8,32770,8194,16386,1026,70,0.006473066
manual_kernel,16,2x8,32770,8194,16386,1026,71,0.006102711
manual_kernel,16,2x8,32770,8194,16386,1026,72,0.006069207
manual_kernel,16,2x8,32770,8194,16386,1026,73,0.006046137
manual_kernel,16,2x8,32770,8194,16386,1026,74,0.006035895
manual_kernel,16,2x8,32770,8194,16386,1026,75,0.006016858
manual_kernel,16,2x8,32770,8194,16386,1026,76,0.005971483
manual_kernel,16,2x8,32770,8194,16386,1026,77,0.005973467
manual_kernel,16,2x8,32770,8194,16386,1026,78,0.006000729
manual_kernel,16,2x8,32770,8194,16386,1026,79,0.006034680
manual_kernel,16,2x8,32770,8194,16386,1026,80,0.006432140
manual_kernel,16,2x8,32770,8194,16386,1026,81,0.006005464
manual_kernel,16,2x8,32770,8194,16386,1026,82,0.005979768
manual_kernel,16,2x8,32770,8194,16386,1026,83,0.006001112
manual_kernel,16,2x8,32770,8194,16386,1026,84,0.005975607
manual_kernel,16,2x8,32770,8194,16386,1026,85,0.005989721
manual_kernel,16,2x8,32770,8194,16386,1026,86,0.005988313
manual_kernel,16,2x8,32770,8194,16386,1026,87,0.005965113
manual_kernel,16,2x8,32770,8194,16386,1026,88,0.005963436
manual_kernel,16,2x8,32770,8194,16386,1026,89,0.005982041
manual_kernel,16,2x8,32770,8194,16386,1026,90,0.006477354
manual_kernel,16,2x8,32770,8194,16386,1026,91,0.006117047
manual_kernel,16,2x8,32770,8194,16386,1026,92,0.006121559
manual_kernel,16,2x8,32770,8194,16386,1026,93,0.006099863
manual_kernel,16,2x8,32770,8194,16386,1026,94,0.006086168
manual_kernel,16,2x8,32770,8194,16386,1026,95,0.006088888
manual_kernel,16,2x8,32770,8194,16386,1026,96,0.006022490
manual_kernel,16,2x8,32770,8194,16386,1026,97,0.006020601
manual_kernel,16,2x8,32770,8194,16386,1026,98,0.006147062
manual_kernel,16,2x8,32770,8194,16386,1026,99,0.005969500
manual_kernel,16,2x8,32770,8194,16386,1026,100,0.006335185
manual_kernel,16,2x8,32770,8194,16386,1026,101,0.005951004
manual_kernel,16,2x8,32770,8194,16386,1026,102,0.005944025
manual_kernel,16,2x8,32770,8194,16386,1026,103,0.005938683
manual_kernel,16,2x8,32770,8194,16386,1026,104,0.005944538
manual_kernel,16,2x8,32770,8194,16386,1026,105,0.005958009
manual_kernel,16,2x8,32770,8194,16386,1026,106,0.005944732
manual_kernel,16,2x8,32770,8194,16386,1026,107,0.005960740
manual_kernel,16,2x8,32770,8194,16386,1026,108,0.006002521
manual_kernel,16,2x8,32770,8194,16386,1026,109,0.006006010
manual_kernel,16,2x8,32770,8194,16386,1026,110,0.006407245
manual_kernel,16,2x8,32770,8194,16386,1026,111,0.006012283
manual_kernel,16,2x8,32770,8194,16386,1026,112,0.006013818
manual_kernel,16,2x8,32770,8194,16386,1026,113,0.005986428
manual_kernel,16,2x8,32770,8194,16386,1026,114,0.005962244
manual_kernel,16,2x8,32770,8194,16386,1026,115,0.005977315
manual_kernel,16,2x8,32770,8194,16386,1026,116,0.005963396
manual_kernel,16,2x8,32770,8194,16386,1026,117,0.005953859
manual_kernel,16,2x8,32770,8194,16386,1026,118,0.005957732
manual_kernel,16,2x8,32770,8194,16386,1026,119,0.005956092
manual_kernel,16,2x8,32770,8194,16386,1026,120,0.006382319
manual_kernel,16,2x8,32770,8194,16386,1026,121,0.006018009
manual_kernel,16,2x8,32770,8194,16386,1026,122,0.005994265
manual_kernel,16,2x8,32770,8194,16386,1026,123,0.005960259
manual_kernel,16,2x8,32770,8194,16386,1026,124,0.005960825
manual_kernel,16,2x8,32770,8194,16386,1026,125,0.005972250
manual_kernel,16,2x8,32770,8194,16386,1026,126,0.006002551
manual_kernel,16,2x8,32770,8194,16386,1026,127,0.006006296
manual_kernel,16,2x8,32770,8194,16386,1026,128,0.005999130
manual_kernel,16,2x8,32770,8194,16386,1026,129,0.005983449
manual_kernel,16,2x8,32770,8194,16386,1026,130,0.006368047
manual_kernel,16,2x8,32770,8194,16386,1026,131,0.005996284
manual_kernel,16,2x8,32770,8194,16386,1026,132,0.006092056
manual_kernel,16,2x8,32770,8194,16386,1026,133,0.006098040
manual_kernel,16,2x8,32770,8194,16386,1026,134,0.006105976
manual_kernel,16,2x8,32770,8194,16386,1026,135,0.006149430
manual_kernel,16,2x8,32770,8194,16386,1026,136,0.006154518
manual_kernel,16,2x8,32770,8194,16386,1026,137,0.006143350
manual_kernel,16,2x8,32770,8194,16386,1026,138,0.006089272
manual_kernel,16,2x8,32770,8194,16386,1026,139,0.006065528
manual_kernel,16,2x8,32770,8194,16386,1026,140,0.006438701
manual_kernel,16,2x8,32770,8194,16386,1026,141,0.006044377
manual_kernel,16,2x8,32770,8194,16386,1026,142,0.006011226
manual_kernel,16,2x8,32770,8194,16386,1026,143,0.005982840
manual_kernel,16,2x8,32770,8194,16386,1026,144,0.005996248
manual_kernel,16,2x8,32770,8194,16386,1026,145,0.006003960
manual_kernel,16,2x8,32770,8194,16386,1026,146,0.005980377
manual_kernel,16,2x8,32770,8194,16386,1026,147,0.005967043
manual_kernel,16,2x8,32770,8194,16386,1026,148,0.005992056
manual_kernel,16,2x8,32770,8194,16386,1026,149,0.005969053
manual_kernel,16,2x8,32770,8194,16386,1026,150,0.006382347
manual_kernel,16,2x8,32770,8194,16386,1026,151,0.005980507
manual_kernel,16,2x8,32770,8194,16386,1026,152,0.005993818
manual_kernel,16,2x8,32770,8194,16386,1026,153,0.006016763
manual_kernel,16,2x8,32770,8194,16386,1026,154,0.006011479
manual_kernel,16,2x8,32770,8194,16386,1026,155,0.005986587
manual_kernel,16,2x8,32770,8194,16386,1026,156,0.005989275
manual_kernel,16,2x8,32770,8194,16386,1026,157,0.006020155
manual_kernel,16,2x8,32770,8194,16386,1026,158,0.006002394
manual_kernel,16,2x8,32770,8194,16386,1026,159,0.006003415
manual_kernel,16,2x8,32770,8194,16386,1026,160,0.006420174
manual_kernel,16,2x8,32770,8194,16386,1026,161,0.006043513
manual_kernel,16,2x8,32770,8194,16386,1026,162,0.006044697
manual_kernel,16,2x8,32770,8194,16386,1026,163,0.006054841
manual_kernel,16,2x8,32770,8194,16386,1026,164,0.006045338
manual_kernel,16,2x8,32770,8194,16386,1026,165,0.006052089
manual_kernel,16,2x8,32770,8194,16386,1026,166,0.006044986
manual_kernel,16,2x8,32770,8194,16386,1026,167,0.006036314
manual_kernel,16,2x8,32770,8194,16386,1026,168,0.006026137
manual_kernel,16,2x8,32770,8194,16386,1026,169,0.006025081
manual_kernel,16,2x8,32770,8194,16386,1026,170,0.006545993
manual_kernel,16,2x8,32770,8194,16386,1026,171,0.006151541
manual_kernel,16,2x8,32770,8194,16386,1026,172,0.006131190
manual_kernel,16,2x8,32770,8194,16386,1026,173,0.006116726
manual_kernel,16,2x8,32770,8194,16386,1026,174,0.006118583
manual_kernel,16,2x8,32770,8194,16386,1026,175,0.006124885
manual_kernel,16,2x8,32770,8194,16386,1026,176,0.006070329
manual_kernel,16,2x8,32770,8194,16386,1026,177,0.006075352
manual_kernel,16,2x8,32770,8194,16386,1026,178,0.006060921
manual_kernel,16,2x8,32770,8194,16386,1026,179,0.006063129
manual_kernel,16,2x8,32770,8194,16386,1026,180,0.006446253
manual_kernel,16,2x8,32770,8194,16386,1026,181,0.006033337
manual_kernel,16,2x8,32770,8194,16386,1026,182,0.006021208
manual_kernel,16,2x8,32770,8194,16386,1026,183,0.006023160
manual_kernel,16,2x8,32770,8194,16386,1026,184,0.006042458
manual_kernel,16,2x8,32770,8194,16386,1026,185,0.006061528
manual_kernel,16,2x8,32770,8194,16386,1026,186,0.006089239
manual_kernel,16,2x8,32770,8194,16386,1026,187,0.006051737
manual_kernel,16,2x8,32770,8194,16386,1026,188,0.006024922
manual_kernel,16,2x8,32770,8194,16386,1026,189,0.006026521
manual_kernel,16,2x8,32770,8194,16386,1026,190,0.006434701
manual_kernel,16,2x8,32770,8194,16386,1026,191,0.006064407
manual_kernel,16,2x8,32770,8194,16386,1026,192,0.006086584
manual_kernel,16,2x8,32770,8194,16386,1026,193,0.006078999
manual_kernel,16,2x8,32770,8194,16386,1026,194,0.006072856
manual_kernel,16,2x8,32770,8194,16386,1026,195,0.006079416
manual_kernel,16,2x8,32770,8194,16386,1026,196,0.006050905
manual_kernel,16,2x8,32770,8194,16386,1026,197,0.006037657
manual_kernel,16,2x8,32770,8194,16386,1026,198,0.006059641
manual_kernel,16,2x8,32770,8194,16386,1026,199,0.006028153
manual_kernel,16,2x8,32770,8194,16386,1026,200,0.006417643
manual_kernel,16,1x16,32770,8194,32770,514,1,1.507012871
manual_kernel,16,1x16,32770,8194,32770,514,2,0.006038337
manual_kernel,16,1x16,32770,8194,32770,514,3,0.005989153
manual_kernel,16,1x16,32770,8194,32770,514,4,0.005996984
manual_kernel,16,1x16,32770,8194,32770,514,5,0.006021312
manual_kernel,16,1x16,32770,8194,32770,514,6,0.005973689
manual_kernel,16,1x16,32770,8194,32770,514,7,0.005986850
manual_kernel,16,1x16,32770,8194,32770,514,8,0.005967865
manual_kernel,16,1x16,32770,8194,32770,514,9,0.005966858
manual_kernel,16,1x16,32770,8194,32770,514,10,0.006384822
manual_kernel,16,1x16,32770,8194,32770,514,11,0.005953859
manual_kernel,16,1x16,32770,8194,32770,514,12,0.005968706
manual_kernel,16,1x16,32770,8194,32770,514,13,0.005961922
manual_kernel,16,1x16,32770,8194,32770,514,14,0.005967202
manual_kernel,16,1x16,32770,8194,32770,514,15,0.005953529
manual_kernel,16,1x16,32770,8194,32770,514,16,0.005987865
manual_kernel,16,1x16,32770,8194,32770,514,17,0.005997335
manual_kernel,16,1x16,32770,8194,32770,514,18,0.005967201
manual_kernel,16,1x16,32770,8194,32770,514,19,0.005961821
manual_kernel,16,1x16,32770,8194,32770,514,20,0.006373301
manual_kernel,16,1x16,32770,8194,32770,514,21,0.005995740
manual_kernel,16,1x16,32770,8194,32770,514,22,0.005956926
manual_kernel,16,1x16,32770,8194,32770,514,23,0.005956221
manual_kernel,16,1x16,32770,8194,32770,514,24,0.005947292
manual_kernel,16,1x16,32770,8194,32770,514,25,0.005943678
manual_kernel,16,1x16,32770,8194,32770,514,26,0.005940925
manual_kernel,16,1x16,32770,8194,32770,514,27,0.005950937
manual_kernel,16,1x16,32770,8194,32770,514,28,0.005947838
manual_kernel,16,1x16,32770,8194,32770,514,29,0.005936165
manual_kernel,16,1x16,32770,8194,32770,514,30,0.006394992
manual_kernel,16,1x16,32770,8194,32770,514,31,0.006026266
manual_kernel,16,1x16,32770,8194,32770,514,32,0.006034842
manual_kernel,16,1x16,32770,8194,32770,514,33,0.006028794
manual_kernel,16,1x16,32770,8194,32770,514,34,0.006020411
manual_kernel,16,1x16,32770,8194,32770,514,35,0.006039994
manual_kernel,16,1x16,32770,8194,32770,514,36,0.006038394
manual_kernel,16,1x16,32770,8194,32770,514,37,0.006023259
manual_kernel,16,1x16,32770,8194,32770,514,38,0.006042807
manual_kernel,16,1x16,32770,8194,32770,514,39,0.006063989
manual_kernel,16,1x16,32770,8194,32770,514,40,0.006473703
manual_kernel,16,1x16,32770,8194,32770,514,41,0.006067961
manual_kernel,16,1x16,32770,8194,32770,514,42,0.006050613
